customer_id,name,gender,senior_citizen,age,partner,dependents,tenure_months,contract_type,monthly_charges,total_charges,payment_method,internet_service,phone_service,streaming_tv,streaming_movies,online_security,online_backup,device_protection,tech_support,paperless_billing,churn
CUST-01165,James Walker,Female,0,33,No,No,17,Two year,99.14,1713.47,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No
CUST-01166,Jennifer Miller,Female,1,67,No,No,35,One year,75.81,2684.94,Mailed check,Fiber optic,Yes,Yes,No,No,No,No,No,No,No
CUST-01167,Christopher Torres,Male,0,23,No,No,58,Two year,108.1,6245.6,Credit card,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,No,No
CUST-01168,Jennifer Martinez,Female,0,43,No,No,5,Month-to-month,100.8,523.11,Credit card,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,Yes,No
CUST-01169,Nancy Anderson,Male,0,22,No,No,49,Two year,33.39,1640.05,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01170,David Taylor,Female,0,23,No,No,57,Two year,31.48,1828.6,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01171,Robert White,Male,0,64,Yes,No,8,Month-to-month,117.06,897.76,Bank transfer,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
CUST-01172,Patricia Martinez,Female,1,82,Yes,No,2,Month-to-month,91.64,190.16,Electronic check,DSL,Yes,Yes,No,No,Yes,Yes,No,No,Yes
CUST-01173,Robert Walker,Female,0,30,No,No,17,One year,74.65,1260.66,Mailed check,DSL,Yes,No,Yes,No,No,No,Yes,Yes,No
CUST-01174,Karen Nguyen,Male,0,39,Yes,No,31,One year,77.74,2407.84,Mailed check,DSL,Yes,Yes,No,No,No,Yes,No,No,Yes
CUST-01175,Richard Davis,Male,0,43,Yes,Yes,5,Month-to-month,79.37,358.34,Bank transfer,DSL,Yes,No,Yes,No,Yes,Yes,No,No,Yes
CUST-01176,Thomas Martin,Female,0,30,Yes,Yes,10,Month-to-month,29.25,301.07,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01177,Charles Brown,Female,0,40,No,No,15,Two year,27.3,387.18,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01178,Kimberly Johnson,Male,0,46,No,No,24,Two year,61.4,1437.67,Electronic check,DSL,Yes,No,No,No,No,Yes,No,Yes,No
CUST-01179,James Wright,Female,1,81,No,No,1,Month-to-month,39.55,66.26,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01180,Robert Clark,Female,0,47,Yes,No,27,Two year,77.31,2106.64,Electronic check,DSL,Yes,No,Yes,Yes,No,No,Yes,No,No
CUST-01181,James Davis,Female,0,56,No,No,9,Month-to-month,65.37,539.44,Bank transfer,DSL,Yes,No,Yes,No,No,No,No,Yes,No
CUST-01182,Barbara Hernandez,Female,0,64,Yes,No,69,Two year,101.8,7066.56,Bank transfer,Fiber optic,Yes,No,No,Yes,Yes,Yes,No,Yes,No
CUST-01183,Michelle Young,Male,0,47,No,No,68,Two year,72.76,4905.12,Electronic check,Fiber optic,Yes,No,No,No,No,No,No,Yes,No
CUST-01184,Donna Gonzalez,Male,0,52,Yes,No,22,One year,92.37,2034.82,Electronic check,Fiber optic,Yes,No,No,No,Yes,Yes,No,No,No
CUST-01185,Linda Allen,Female,0,57,No,No,39,Two year,65.56,2579.99,Electronic check,DSL,Yes,No,No,No,No,Yes,No,No,No
CUST-01186,Jennifer Thomas,Male,0,49,No,Yes,11,Month-to-month,81.01,859.89,Electronic check,Fiber optic,Yes,No,No,No,No,No,No,Yes,No
CUST-01187,Jennifer Johnson,Male,0,44,Yes,Yes,5,Month-to-month,85.97,465.6,Credit card,Fiber optic,Yes,No,No,No,Yes,No,No,Yes,Yes
CUST-01188,Sarah Scott,Female,0,23,No,No,38,One year,77.13,2972.72,Electronic check,DSL,Yes,No,No,Yes,Yes,No,No,Yes,No
CUST-01189,John Taylor,Male,0,62,Yes,No,10,Month-to-month,80.44,823.03,Credit card,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes
CUST-01190,Joseph Nguyen,Female,0,35,No,No,41,One year,78.07,3248.13,Credit card,Fiber optic,Yes,No,No,No,No,No,Yes,No,No
CUST-01191,Patricia Rodriguez,Female,0,61,No,Yes,9,Month-to-month,70.95,593.68,Electronic check,DSL,No,Yes,Yes,No,Yes,No,No,Yes,Yes
CUST-01192,Betty Thomas,Female,0,18,No,Yes,11,Month-to-month,30.33,306.02,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01193,Patricia Ramirez,Female,0,36,No,Yes,9,Month-to-month,33.33,309.98,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01194,James Sanchez,Male,0,63,Yes,No,38,Two year,104.26,3936.11,Electronic check,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,Yes,No
CUST-01195,Matthew Martinez,Female,0,18,Yes,No,3,Month-to-month,100.71,349.28,Mailed check,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,No,No
CUST-01196,Michael Thomas,Male,1,83,Yes,Yes,9,One year,109.01,998.27,Bank transfer,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No
CUST-01197,Mark Clark,Female,0,62,No,No,10,Month-to-month,88.18,850.29,Credit card,DSL,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
CUST-01198,Mary Walker,Male,0,47,No,No,2,Month-to-month,73.87,127.24,Mailed check,Fiber optic,Yes,No,No,No,No,No,No,Yes,Yes
CUST-01199,Nancy King,Male,0,21,No,No,27,Two year,38.86,1011.09,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01200,Elizabeth Torres,Female,0,47,No,No,7,Month-to-month,111.92,817.76,Mailed check,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No
CUST-01201,Betty Flores,Female,0,56,Yes,No,2,Month-to-month,100.65,248.81,Bank transfer,Fiber optic,Yes,No,Yes,Yes,Yes,No,No,No,No
CUST-01202,Steven Lewis,Male,0,51,Yes,No,47,One year,36.98,1766.89,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01203,Jessica Robinson,Male,0,19,Yes,Yes,8,Month-to-month,38.31,342.79,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-01204,Lisa Flores,Male,0,21,Yes,Yes,47,One year,27.3,1252.58,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01205,Matthew Flores,Male,0,23,Yes,No,31,Two year,37.07,1100.7,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01206,David Martinez,Female,0,54,No,Yes,50,Two year,102.7,5178.89,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,Yes,No
CUST-01207,Sandra Anderson,Male,0,62,Yes,Yes,10,Month-to-month,99.58,968.42,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,No,No
CUST-01208,Linda Thomas,Female,0,29,Yes,Yes,1,Month-to-month,72.61,92.19,Electronic check,DSL,Yes,No,Yes,No,No,No,Yes,Yes,Yes
CUST-01209,John Young,Female,0,28,Yes,No,3,Month-to-month,99.24,323.47,Mailed check,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
CUST-01210,Mary Johnson,Female,0,31,No,No,28,One year,84.94,2385.86,Mailed check,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes,No
CUST-01211,Robert Clark,Female,0,56,No,No,10,Month-to-month,83.3,823.43,Credit card,Fiber optic,Yes,Yes,No,No,No,No,No,No,Yes
CUST-01212,Sandra Moore,Male,0,32,Yes,Yes,69,Two year,36.47,2557.1,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01213,Sandra Sanchez,Female,0,34,Yes,Yes,9,Month-to-month,30.49,253.76,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01214,Linda Walker,Female,0,63,Yes,No,65,Two year,111.64,7252.95,Credit card,Fiber optic,Yes,Yes,No,Yes,Yes,No,No,No,No
CUST-01215,Steven King,Male,0,50,No,No,7,Month-to-month,65.54,462.75,Electronic check,DSL,Yes,Yes,No,No,No,No,No,Yes,No
CUST-01216,Margaret Wilson,Male,0,29,Yes,Yes,7,Month-to-month,28.62,235.66,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01217,David Torres,Female,0,58,No,No,2,Month-to-month,30.07,77.96,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01218,Anthony Robinson,Female,0,31,Yes,No,9,One year,105.95,946.44,Bank transfer,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,Yes,No
CUST-01219,Lisa Thomas,Male,0,30,Yes,No,8,Month-to-month,78.27,633.71,Electronic check,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Yes
CUST-01220,Sandra Miller,Male,0,46,No,No,2,Month-to-month,67.85,172.74,Mailed check,DSL,Yes,No,Yes,No,No,No,No,No,Yes
CUST-01221,Barbara Johnson,Male,0,22,Yes,Yes,23,One year,34.06,817.09,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01222,Emily Thomas,Female,0,41,No,No,8,Month-to-month,95.42,725.55,Mailed check,Fiber optic,Yes,Yes,No,Yes,No,No,No,Yes,No
CUST-01223,Paul Martinez,Male,1,72,Yes,Yes,40,Two year,90.74,3592.87,Credit card,Fiber optic,Yes,Yes,Yes,No,No,No,No,No,No
CUST-01224,Jennifer Ramirez,Male,0,50,Yes,Yes,47,One year,67.76,3193.81,Mailed check,DSL,Yes,Yes,No,No,No,Yes,No,No,No
CUST-01225,Richard Walker,Male,1,78,No,No,58,Two year,75.3,4398.38,Bank transfer,DSL,Yes,No,No,No,Yes,No,Yes,Yes,No
CUST-01226,Sandra Allen,Female,0,27,No,No,53,Two year,114.84,6056.84,Mailed check,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
CUST-01227,Robert Walker,Male,1,80,Yes,No,39,One year,101.28,3975.77,Credit card,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,No
CUST-01228,Sandra Smith,Female,0,24,Yes,No,26,One year,70.57,1880.45,Credit card,Fiber optic,No,No,No,No,No,Yes,No,Yes,No
CUST-01229,David Martin,Female,1,72,No,No,20,One year,102.7,2051.07,Credit card,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,No,Yes
CUST-01230,James Miller,Male,1,70,No,No,8,Month-to-month,36.69,306.18,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01231,Jessica Sanchez,Female,0,29,No,No,14,One year,91.93,1237.55,Bank transfer,Fiber optic,Yes,Yes,Yes,No,No,No,No,Yes,Yes
CUST-01232,Sarah Young,Male,0,59,Yes,No,3,Month-to-month,112.58,332.52,Credit card,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No
CUST-01233,Sandra Lee,Female,0,64,Yes,Yes,3,Month-to-month,37.39,137.25,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
CUST-01234,Nancy Jackson,Male,0,61,No,No,24,One year,94.02,2234.51,Credit card,Fiber optic,Yes,No,Yes,No,No,Yes,No,Yes,No
CUST-01235,Ashley Anderson,Female,0,38,No,No,8,Month-to-month,69.71,509.91,Electronic check,DSL,Yes,No,No,No,No,No,Yes,No,No
CUST-01236,Mark Thompson,Male,0,63,Yes,Yes,36,Two year,98.2,3524.04,Bank transfer,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes,No
CUST-01237,Lisa Thompson,Female,0,48,No,No,3,Month-to-month,78.91,283.29,Electronic check,DSL,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
CUST-01238,Donald Brown,Male,1,72,Yes,Yes,45,One year,32.68,1465.27,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01239,Mary Anderson,Female,0,27,Yes,No,8,Month-to-month,94.89,790.81,Mailed check,Fiber optic,Yes,Yes,Yes,No,No,No,No,No,No
CUST-01240,Steven Martin,Male,0,59,Yes,Yes,6,Month-to-month,89.39,524.46,Bank transfer,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No
CUST-01241,Anthony Harris,Female,0,42,No,No,2,Month-to-month,97.69,174.7,Credit card,Fiber optic,No,Yes,No,Yes,No,Yes,No,Yes,Yes
CUST-01242,Andrew Martinez,Female,0,52,No,No,23,Two year,87.23,2011.8,Bank transfer,Fiber optic,Yes,No,No,No,Yes,No,No,No,Yes
CUST-01243,Betty Jackson,Female,0,19,No,Yes,9,Month-to-month,25.1,228.95,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
CUST-01244,Michael Ramirez,Female,0,43,No,No,41,One year,59.36,2466.82,Bank transfer,DSL,Yes,No,No,No,No,No,Yes,Yes,No
CUST-01245,Betty Wilson,Male,0,62,No,Yes,10,Month-to-month,55.07,582.07,Bank transfer,DSL,Yes,No,No,No,No,No,No,No,Yes
CUST-01246,Steven Harris,Male,0,38,Yes,No,69,Two year,105.91,7288.89,Bank transfer,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes
CUST-01247,William Jones,Male,1,74,No,Yes,25,Two year,72.52,1853.57,Mailed check,DSL,Yes,No,No,No,Yes,Yes,No,Yes,No
CUST-01248,Jennifer Nguyen,Male,0,58,No,Yes,32,Two year,76.0,2415.7,Electronic check,DSL,Yes,No,No,No,Yes,No,Yes,No,No
CUST-01249,Karen Williams,Female,1,78,No,Yes,1,Month-to-month,74.11,79.64,Electronic check,DSL,Yes,No,Yes,No,No,No,No,No,No
CUST-01250,Steven Allen,Female,0,47,Yes,No,19,One year,91.74,1705.65,Mailed check,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes,No
CUST-01251,Jennifer Sanchez,Female,0,28,No,Yes,17,Two year,77.51,1268.42,Electronic check,DSL,Yes,No,No,No,No,Yes,Yes,Yes,No
CUST-01252,Susan Garcia,Male,1,79,No,No,45,One year,87.19,3955.96,Electronic check,Fiber optic,Yes,No,Yes,Yes,No,No,No,No,No
CUST-01253,Emily Miller,Female,0,41,No,No,7,Month-to-month,31.76,201.59,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
CUST-01254,Betty Torres,Female,0,34,Yes,No,53,Two year,105.8,5648.06,Electronic check,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
CUST-01255,Nancy Thomas,Male,0,55,No,No,34,Two year,31.75,1042.27,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01256,Charles Gonzalez,Male,0,38,No,No,6,Month-to-month,70.91,460.42,Electronic check,DSL,Yes,No,Yes,No,No,No,No,Yes,No
CUST-01257,Thomas Martin,Male,0,27,No,No,5,Month-to-month,95.49,511.48,Bank transfer,Fiber optic,Yes,Yes,No,No,No,Yes,No,Yes,Yes
CUST-01258,John Jones,Female,0,64,Yes,No,32,Two year,116.94,3704.5,Electronic check,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No
CUST-01259,Donna Miller,Male,0,63,No,No,10,One year,96.9,933.11,Mailed check,Fiber optic,Yes,No,Yes,Yes,Yes,No,No,No,Yes
CUST-01260,Margaret Jackson,Female,0,34,Yes,No,26,Two year,90.73,2356.72,Bank transfer,Fiber optic,Yes,Yes,No,No,Yes,No,No,No,No
CUST-01261,Patricia Hernandez,Female,0,30,No,No,5,Month-to-month,100.42,544.79,Bank transfer,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,No,No
CUST-01262,Christopher Miller,Female,0,24,Yes,No,26,One year,92.24,2429.78,Bank transfer,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes,No
CUST-01263,Lisa Jackson,Female,1,78,No,No,28,One year,65.31,1867.64,Electronic check,DSL,Yes,Yes,No,No,No,No,No,Yes,No
CUST-01264,Sarah Clark,Male,1,83,No,Yes,49,Two year,104.72,5153.62,Mailed check,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,No,No
CUST-01265,Karen Sanchez,Male,0,62,Yes,No,9,Month-to-month,37.62,320.08,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-01266,Joseph Lee,Male,0,43,Yes,No,4,Month-to-month,35.22,133.54,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
CUST-01267,Kimberly Rodriguez,Female,0,20,Yes,No,44,Two year,83.97,3686.28,Electronic check,Fiber optic,Yes,No,No,No,No,Yes,No,No,No
CUST-01268,Kimberly Jackson,Female,0,26,Yes,Yes,7,Month-to-month,117.84,800.2,Bank transfer,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
CUST-01269,Christopher Miller,Female,0,54,Yes,No,30,One year,92.05,2770.01,Electronic check,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes,No
CUST-01270,Jennifer Walker,Male,0,25,Yes,Yes,45,Two year,29.18,1299.05,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01271,Robert Williams,Male,0,54,No,Yes,35,One year,72.72,2558.46,Mailed check,DSL,Yes,No,No,Yes,No,Yes,Yes,No,No
CUST-01272,Jennifer Martin,Female,0,38,Yes,No,25,Two year,74.3,1861.34,Credit card,DSL,Yes,No,No,No,No,Yes,Yes,Yes,No
CUST-01273,Mark Wilson,Male,0,32,Yes,No,8,Month-to-month,78.54,632.13,Bank transfer,Fiber optic,No,No,Yes,No,Yes,No,No,Yes,Yes
CUST-01274,Jennifer Jones,Female,0,47,Yes,No,41,Two year,35.89,1460.32,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01275,Susan Torres,Male,0,57,No,No,54,Two year,93.61,5049.36,Bank transfer,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,No,Yes
CUST-01276,Christopher Flores,Female,1,75,No,No,44,One year,95.93,4233.29,Bank transfer,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,Yes,No
CUST-01277,Michelle Ramirez,Male,1,68,Yes,Yes,9,Month-to-month,99.25,868.25,Mailed check,DSL,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes
CUST-01278,Jessica Clark,Female,0,26,Yes,Yes,1,Month-to-month,96.3,135.9,Electronic check,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
CUST-01279,Matthew Miller,Male,1,84,Yes,Yes,1,Month-to-month,108.66,129.71,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,No,Yes
CUST-01280,Sandra Perez,Male,1,78,Yes,No,3,Month-to-month,85.73,296.93,Bank transfer,DSL,Yes,Yes,Yes,Yes,No,No,No,No,Yes
CUST-01281,Elizabeth Walker,Female,0,59,Yes,Yes,13,Two year,59.7,814.61,Bank transfer,DSL,No,Yes,Yes,No,No,No,No,Yes,No
CUST-01282,Margaret Robinson,Male,0,32,No,No,1,Month-to-month,113.61,140.01,Credit card,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No
CUST-01283,Ashley Johnson,Female,0,57,Yes,No,10,One year,109.02,1121.86,Credit card,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
CUST-01284,Elizabeth Hill,Female,0,26,No,No,30,Two year,91.94,2794.44,Bank transfer,DSL,Yes,No,Yes,Yes,No,Yes,No,No,No
CUST-01285,Matthew Hernandez,Female,0,59,Yes,Yes,9,Month-to-month,115.78,1019.22,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No
CUST-01286,Thomas Nguyen,Female,0,61,Yes,No,70,Two year,101.54,7105.17,Mailed check,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
CUST-01287,Jessica Flores,Female,0,53,No,Yes,24,One year,78.57,1856.5,Electronic check,DSL,Yes,No,No,Yes,Yes,Yes,No,No,No
CUST-01288,Nancy Thompson,Male,0,54,Yes,No,7,Month-to-month,76.54,559.59,Bank transfer,Fiber optic,No,No,No,No,No,No,Yes,No,No
CUST-01289,Nancy Anderson,Female,0,32,Yes,Yes,7,Month-to-month,35.53,275.33,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01290,Kimberly Perez,Female,0,58,Yes,Yes,11,Month-to-month,87.58,920.3,Bank transfer,Fiber optic,Yes,No,Yes,No,Yes,No,No,Yes,Yes
CUST-01291,David Rodriguez,Male,0,55,No,No,36,Two year,99.52,3630.56,Mailed check,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes,No
CUST-01292,Anthony Moore,Female,0,61,No,No,21,One year,112.07,2338.85,Bank transfer,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes
CUST-01293,Daniel Williams,Female,1,65,No,Yes,8,Month-to-month,66.25,536.16,Mailed check,DSL,Yes,Yes,Yes,No,No,No,No,No,Yes
CUST-01294,Jennifer Rodriguez,Male,0,56,No,No,7,Month-to-month,84.0,574.44,Bank transfer,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
CUST-01295,Elizabeth Johnson,Male,0,52,No,No,28,One year,67.79,1852.56,Credit card,DSL,Yes,Yes,Yes,No,No,No,No,Yes,No
CUST-01296,Mary Johnson,Male,0,31,No,No,10,Month-to-month,75.11,744.51,Credit card,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes
CUST-01297,Thomas Taylor,Female,0,40,Yes,No,8,Month-to-month,89.1,762.17,Credit card,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,Yes
CUST-01298,Lisa Harris,Male,0,31,No,No,13,One year,81.3,1058.91,Electronic check,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,Yes
CUST-01299,Richard Jackson,Female,0,38,Yes,No,42,Two year,113.42,4810.42,Credit card,Fiber optic,Yes,No,Yes,Yes,Yes,No,No,Yes,No
CUST-01300,Donald Perez,Male,0,49,No,Yes,11,Month-to-month,78.89,901.19,Credit card,DSL,Yes,Yes,No,No,No,Yes,No,No,No
CUST-01301,David Sanchez,Female,0,49,Yes,No,6,Month-to-month,75.21,412.85,Electronic check,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes
CUST-01302,William Miller,Female,0,53,Yes,No,30,One year,87.5,2598.63,Mailed check,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,No
CUST-01303,Daniel Wilson,Male,0,46,Yes,Yes,63,Two year,95.51,6042.29,Credit card,Fiber optic,Yes,Yes,No,Yes,No,No,No,No,No
CUST-01304,Susan Johnson,Female,0,63,No,No,6,Month-to-month,36.59,223.4,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-01305,Sarah Miller,Male,0,32,No,No,2,Month-to-month,17.87,50.49,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-01306,Joshua Nguyen,Female,0,59,Yes,Yes,48,Two year,83.87,4026.68,Mailed check,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes,No
CUST-01307,Michael Johnson,Male,0,56,No,No,3,Month-to-month,91.52,231.81,Mailed check,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes
